car_name,carisyou_url,aws_url,브랜드,국산/수입,가격,연비,연료,차급,외형,등급명,판매여부,출시일,단종일,승차정원,최고속도,배기량,엔진형식,구동방식,연비등급,price_int,price_int_low,price_int_high,displacement_int,fuel_efficiency_int,fuel_efficiency_int_low,fuel_efficiency_int_high
2008 벤츠 SLK클래스(2세대),http://file.carisyou.com/newcar/color/3724_benz_newslk-class2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1314.jpg,벤츠,수입,"8,190~8,590만원",8.0km/ℓ,가솔린,소형,컨버터블,350,단종,2008-07-21,2009-12-31,2명,250km/h,"3,498cc",V6기통,FR,5등급,"81900000, 85900000",81900000,85900000,3498,8.0,8.0,8.0
2008 기아 포르테,http://file.carisyou.com/newcar/color/3725_kia_forte2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1315.jpg,기아,국산,"1,171~1,929만원",14.1~16.5km/ℓ,"가솔린,디젤",준중형,세단,일반형1.6CVVTS기본형,단종,2008-08-21,2009-01-01,5명,0km/h,"1,591cc",1.6가솔린,FF,1등급,"11710000, 19290000",11710000,19290000,1591,"14.1, 16.5",14.1,16.5
2009 렉서스 IS(2세대),http://file.carisyou.com/newcar/color/3726_lexus_newis2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1316.jpg,렉서스,수입,"4,750~6,450만원",10.9~11.4km/ℓ,가솔린,준중형,세단,250,단종,2008-08-25,2009-09-24,5명,0km/h,"2,500cc",V6,FR,3등급,"47500000, 64500000",47500000,64500000,2500,"10.9, 11.4",10.9,11.4
2008 한국지엠 베리타스,http://file.carisyou.com/newcar/color/3727_gmdaewoo_veritas2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1317.jpg,한국지엠,국산,"4,530~5,630만원",8.6km/ℓ,가솔린,대형,세단,디럭스,단종,2008-09-04,2009-03-31,5명,0km/h,"3,564cc",V6,FR,4등급,"45300000, 56300000",45300000,56300000,3564,8.6,8.6,8.6
2010 폭스바겐 골프(6세대),http://file.carisyou.com/newcar/color/3728_volkswagen_newgolf2010_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1318.jpg,폭스바겐,수입,"3,390~4,190만원",17.8~17.9km/ℓ,디젤,준중형,해치백,2.0TDI,단종,2009-09-21,2011-08-01,5명,207km/h,"1,968cc",2.0TDI,FF,1등급,"33900000, 41900000",33900000,41900000,1968,"17.8, 17.9",17.8,17.9
2009 미쓰비시 랜서 에볼루션,http://file.carisyou.com/newcar/color/3729_mitsubishi_lancerevolution2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1319.jpg,미쓰비시,수입,"6,620만원",8.1km/ℓ,가솔린,준중형,세단,에볼루션,단종,2008-09-22,2010-03-17,5명,0km/h,"1,998cc",TwinScrollTurbo,4WD,5등급,66200000,66200000,66200000,1998,8.1,8.1,8.1
2009 미쓰비시 아웃랜더(2세대),http://file.carisyou.com/newcar/color/3730_mitsubishi_outlander2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1320.jpg,미쓰비시,수입,"4,290만원",9.0km/ℓ,가솔린,중형,SUV,3.0,단종,2008-01-01,2010-04-06,5명,0km/h,"2,998cc",V6SOHCMIVEC,4WD,4등급,42900000,42900000,42900000,2998,9.0,9.0,9.0
2008 BMW M3(4세대),http://file.carisyou.com/newcar/color/3731_bmw_m32008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1321.jpg,BMW,수입,"9,590~1억470만원",6.8km/ℓ,가솔린,준중형,쿠페,4.0DCT기본형,단종,2008-10-06,2010-07-01,4명,250km/h,"3,999cc",V형8기통,FR,5등급,"95900000, 104700000",95900000,104700000,3999,6.8,6.8,6.8
2008 BMW M6(2세대),http://file.carisyou.com/newcar/color/3732_bmw_m62008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1322.jpg,BMW,수입,"1억8,500만원",6.0km/ℓ,가솔린,준대형,쿠페,5.0SMG,단종,2008-10-06,2010-12-01,4명,250km/h,"4,999cc",V형10기통,FR,5등급,185000000,185000000,185000000,4999,6.0,6.0,6.0
2009 닷지 다코타(3세대),http://file.carisyou.com/newcar/color/3733_dodge_dakota2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1323.jpg,닷지,수입,"4,880만원",5.7km/ℓ,가솔린,대형,픽업트럭,4.7,단종,2009-01-01,2010-01-01,5명,0km/h,"4,701cc",V8SOHC,4WD,5등급,48800000,48800000,48800000,4701,5.7,5.7,5.7
2009 닛산 로그(1세대),http://file.carisyou.com/newcar/color/3735_nissan_rogue2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1324.jpg,닛산,수입,"2,990~3,620만원",10.7~11.8km/ℓ,가솔린,준중형,SUV,2WDCVT,단종,2008-11-11,2010-08-23,5명,0km/h,"2,488cc",직렬4기통,FF,3등급,"29900000, 36200000",29900000,36200000,2488,"10.7, 11.8",10.7,11.8
2009 닛산 무라노(2세대),http://file.carisyou.com/newcar/color/3736_nissan_murano2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1325.jpg,닛산,수입,"5,080만원",9.3km/ℓ,가솔린,중형,SUV,3.5CVT,단종,2008-11-11,2011-10-19,5명,0km/h,"3,498cc",V63.5리터,4WD,4등급,50800000,50800000,50800000,3498,9.3,9.3,9.3
2009 포드 이스케이프(2세대),http://file.carisyou.com/newcar/color/3737_ford_escape2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1326.jpg,포드,수입,"3,050~4,070만원",8.9~10.2km/ℓ,가솔린,준중형,SUV,XLT2WD,단종,2008-10-21,2009-01-01,5명,0km/h,"2,488cc",4기통DOHC,FF,4등급,"30500000, 40700000",30500000,40700000,2488,"8.9, 10.2",8.9,10.2
2009 인피니티 M(3세대),http://file.carisyou.com/newcar/color/3738_infiniti_newm2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1327.jpg,인피니티,수입,"6,220~6,790만원",8.8km/ℓ,가솔린,중형,세단,35스탠다드,단종,2008-10-17,2010-06-21,5명,0km/h,"3,498cc",V63.5리터VQ,FR,4등급,"62200000, 67900000",62200000,67900000,3498,8.8,8.8,8.8
2009 현대 투싼,http://file.carisyou.com/upload/2019/07/19/FILE_201907190247177550.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1328.jpg,현대,국산,"1,654~2,566만원",10.6~15.2km/ℓ,"가솔린,디젤",준중형,SUV,메트로2WD베타-2.0VVT가솔린워너비,단종,2008-10-24,2009-08-24,5명,0km/h,"1,975cc",2.0VVT,FF,3등급,"16540000, 25660000",16540000,25660000,1975,"10.6, 15.2",10.6,15.2
2009 한국지엠 라세티 프리미어,http://file.carisyou.com/newcar/color/3740_gmdaewoo_lacettipremiere2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1329.jpg,한국지엠,국산,"1,155~2,022만원",13.0~19.0km/ℓ,"가솔린,디젤",준중형,세단,SE일반형,단종,2008-11-01,2009-09-30,5명,0km/h,"1,598cc",16밸브DOHC,FF,1등급,"11550000, 20220000",11550000,20220000,1598,"13.0, 19.0",13.0,19.0
2009 현대 i30cw,http://file.carisyou.com/upload/2019/07/23/FILE_201907230445279390.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1330.jpg,현대,국산,"1,350~2,050만원",12.4~20.5km/ℓ,"가솔린,디젤",준중형,왜건,가솔린1.6VVT트렌디,단종,2008-11-04,2009-01-11,5명,0km/h,"1,591cc",1.6VVT,FF,1등급,"13500000, 20500000",13500000,20500000,1591,"12.4, 20.5",12.4,20.5
2009 현대 i30(FD),http://file.carisyou.com/newcar/color/3742_hyundai_i302009_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1331.jpg,현대,국산,"1,281~1,947만원",12.4~20.5km/ℓ,"가솔린,디젤",준중형,해치백,가솔린1.6VVT트렌디,단종,2008-10-06,2009-01-11,5명,0km/h,"1,591cc",1.6VVT,FF,1등급,"12810000, 19470000",12810000,19470000,1591,"12.4, 20.5",12.4,20.5
2008 Chevrolet 익스프레스,,,쉐보레,국산,"8,900~9,900만원",7.6km/ℓ,가솔린,대형,RV,explorer9인승,미정,,,9명,0km/h,"5,328cc",-,FR,5등급,"89000000, 99000000",89000000,99000000,5328,7.6,7.6,7.6
2009 현대 베라크루즈,http://file.carisyou.com/newcar/color/3744_hyundai_veracruz2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1333.jpg,현대,국산,"3,261~4,552만원",8.1~11.0km/ℓ,"가솔린,디젤",준대형,SUV,2WD300X밸류,단종,2008-11-07,2009-06-30,7명,190km/h,"2,959cc",V6E-VGT,FF,3등급,"32610000, 45520000",32610000,45520000,2959,"8.1, 11.0",8.1,11.0
2009 페라리 F430,http://file.carisyou.com/newcar/color/3745_ferrari_430scuderia2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1334.jpg,페라리,수입,-만원,5.1km/ℓ,가솔린,중형,쿠페,4.3쿠페,미정,,,2명,320km/h,"4,308cc",v8,MR,5등급,-,9999999999,9999999999,4308,5.1,5.1,5.1
2009 페라리 캘리포니아,http://file.carisyou.com/newcar/color/3746_ferrari_califonia2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1335.jpg,페라리,수입,"3억5,000만원",3.8km/ℓ,가솔린,준중형,컨버터블,4.3,단종,2009-04-15,2012-09-01,2명,310km/h,"4,297cc",8기통,FR,5등급,350000000,350000000,350000000,4297,3.8,3.8,3.8
2009 현대 그랜드 스타렉스,http://file.carisyou.com/newcar/color/3747_hyundai_grandstarex2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1336.jpg,현대,국산,"1,556~2,624만원",6.8~11.6km/ℓ,"디젤,엘피지",소형,버스,LPI밴3인승CVX밸류,단종,2009-01-01,2009-09-02,3명,0km/h,"2,359cc",2.4LPI,FR,5등급,"15560000, 26240000",15560000,26240000,2359,"6.8, 11.6",6.8,11.6
2009 미쓰비시 이클립스(4세대),http://file.carisyou.com/newcar/color/3748_mitsubishi_eclipse2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1337.jpg,미쓰비시,수입,"4,040만원",11.0km/ℓ,가솔린,준중형,쿠페,2.4,단종,2008-11-25,2012-01-01,2명,0km/h,"2,378cc",2.4LSOHCMIVEC,FF,3등급,40400000,40400000,40400000,2378,11.0,11.0,11.0
2009 포르쉐 파나메라(1세대),http://file.carisyou.com/newcar/color/3749_porsche_panamera2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1338.jpg,포르쉐,수입,-만원,7.9~8.9km/ℓ,가솔린,대형,해치백,S,미정,,,4명,283km/h,"4,806cc",4.8lV8,FR,5등급,-,9999999999,9999999999,4806,"7.9, 8.9",7.9,8.9
2009 마세라티 그란투리스모,http://file.carisyou.com/newcar/color/3750_maserati_granturismos2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1339.jpg,마세라티,수입,"2억3,000만원",5.6km/ℓ,가솔린,중형,쿠페,4.7,단종,2009-06-14,2011-01-01,4명,295km/h,"4,691cc",V84.7,FR,5등급,230000000,230000000,230000000,4691,5.6,5.6,5.6
2009 BMW 7시리즈(5세대),http://file.carisyou.com/newcar/color/3751_bmw_new7series2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1340.jpg,BMW,수입,"1억3,000~1억8,000만원",7.5~8.5km/ℓ,가솔린,대형,세단,740i,단종,2008-12-08,2010-01-01,5명,250km/h,"2,979cc",6기통가솔린,FR,4등급,"130000000, 180000000",130000000,180000000,2979,"7.5, 8.5",7.5,8.5
2009 폭스바겐 제타(5세대),http://file.carisyou.com/newcar/color/3752_volkswagen_jetta2009_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1341.jpg,폭스바겐,수입,"3,280만원",10.2km/ℓ,가솔린,준중형,세단,2.5,단종,2008-12-08,2009-01-01,5명,205km/h,"2,480cc",직렬5기통DOHC,FF,4등급,32800000,32800000,32800000,2480,10.2,10.2,10.2
2009 포드 머스탱(5세대),http://file.carisyou.com/newcar/color/3753_ford_mustang2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1342.jpg,포드,수입,"3,640~4,240만원",8.0km/ℓ,가솔린,중형,쿠페,쿠페,단종,2008-09-30,2009-07-26,4명,0km/h,"4,009cc",V6-DOHC,FR,5등급,"36400000, 42400000",36400000,42400000,4009,8.0,8.0,8.0
2009 현대 뉴 싼타페(CM),http://file.carisyou.com/newcar/color/3388_hyundai_santafe2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1343.jpg,현대,국산,"2,401~3,662만원",11.7~14.4km/ℓ,디젤,중형,SUV,2WD2.0VGTCLX고급형,단종,2008-06-04,2008-07-31,7명,0km/h,"1,991cc",2.0VGT,FF,2등급,"24010000, 36620000",24010000,36620000,1991,"11.7, 14.4",11.7,14.4
2009 현대 쏘나타 트랜스폼(NF),http://file.carisyou.com/newcar/color/2948_hyundai_sonatatransform2008_112.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1344.jpg,현대,국산,"1,205~3,046만원",9.0~17.1km/ℓ,"가솔린,디젤,엘피지",중형,세단,N20디럭스,단종,2008-10-01,2009-09-16,5명,190km/h,"1,998cc",2.0세타II듀얼VVT,FF,2등급,"12050000, 30460000",12050000,30460000,1998,"9.0, 17.1",9.0,17.1
2009 현대 뉴 아반떼 HD,http://file.carisyou.com/newcar/color/2946_hyundai_avantehd2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1345.jpg,현대,국산,"1,146~2,096만원",13.8~21.0km/ℓ,"가솔린,디젤",준중형,세단,가솔린1.6VVTE16밸류,단종,2008-10-06,2009-01-11,5명,0km/h,"1,591cc",1.6VVT,FF,1등급,"11460000, 20960000",11460000,20960000,1591,"13.8, 21.0",13.8,21.0
2009 현대 베르나(MC),http://file.carisyou.com/newcar/color/2914_hyundai_vernasporty2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1346.jpg,현대,국산,"861~1,417만원",13.2~20.6km/ℓ,"가솔린,디젤",소형,세단,4도어1.4DOHC밸류,단종,2008-06-17,2009-06-03,5명,0km/h,"1,399cc",1.4DOHC,FF,1등급,"8610000, 14170000",8610000,14170000,1399,"13.2, 20.6",13.2,20.6
2009 현대 뉴 클릭,http://file.carisyou.com/newcar/color/2912_hyundai_newclick2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1347.jpg,현대,국산,"764~1,124만원",13.0~20.1km/ℓ,"가솔린,디젤",소형,해치백,1.4DOHCn밸류,단종,2008-08-01,2009-08-02,5명,0km/h,"1,399cc",1.4DOHC,FF,1등급,"7640000, 11240000",7640000,11240000,1399,"13.0, 20.1",13.0,20.1
2009 기아 뉴 카니발,http://file.carisyou.com/newcar/color/3759_kia_newcarnival2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1348.jpg,기아,국산,"2,437~5,297만원",6.8~10.7km/ℓ,"디젤,엘피지",대형,RV,LPIGX고급형,단종,2008-08-01,2010-01-06,9명,0km/h,"2,656cc",2.7LPI,FF,5등급,"24370000, 52970000",24370000,52970000,2656,"6.8, 10.7",6.8,10.7
2009 기아 카렌스 뉴 페이스,http://file.carisyou.com/upload/2019/07/19/FILE_201907190346325330.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1349.jpg,기아,국산,"1,562~2,443만원",8.6~13.0km/ℓ,"디젤,엘피지",준중형,RV,2.0LPIGX고급형,단종,2008-06-24,2009-09-21,7명,185km/h,"1,998cc",LPI,FF,4등급,"15620000, 24430000",15620000,24430000,1998,"8.6, 13.0",8.6,13.0
2009 기아 뉴 스포티지,http://file.carisyou.com/newcar/color/3761_kia_newsportage2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1350.jpg,기아,국산,"1,575~2,623만원",9.9~15.2km/ℓ,"가솔린,디젤",준중형,SUV,2.0가솔린프렌드고급형,단종,2008-10-15,2010-03-22,5명,0km/h,"1,975cc",2.0CVVT,FF,3등급,"15750000, 26230000",15750000,26230000,1975,"9.9, 15.2",9.9,15.2
2009 기아 뉴 쏘렌토,http://file.carisyou.com/newcar/color/3762_kia_newsorento2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1351.jpg,기아,국산,"2,379~3,315만원",10.7~11.8km/ℓ,디젤,중형,SUV,5인승4WDLX고급형,단종,2008-06-24,2009-04-01,5명,0km/h,"2,497cc",VGT,4WD,3등급,"23790000, 33150000",23790000,33150000,2497,"10.7, 11.8",10.7,11.8
2009 기아 뉴 오피러스,http://file.carisyou.com/newcar/color/3763_kia_newopirus2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1352.jpg,기아,국산,"3,110~5,303만원",7.5~9.2km/ℓ,"가솔린,엘피지",준대형,세단,GH270스페셜,단종,2008-04-28,2009-05-25,5명,0km/h,"2,656cc",V6뮤2.7,FF,4등급,"31100000, 53030000",31100000,53030000,2656,"7.5, 9.2",7.5,9.2
2009 한국지엠 뉴 라세티,http://file.carisyou.com/newcar/color/3764_gmdaewoo_newlacetti2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1353.jpg,한국지엠,국산,"1,246~1,885만원",12.3~18.4km/ℓ,"가솔린,디젤",준중형,해치백,1.6DOHCLUX,단종,2008-01-01,2009-01-01,5명,183km/h,"1,598cc",1.6DOHC,FF,2등급,"12460000, 18850000",12460000,18850000,1598,"12.3, 18.4",12.3,18.4
2009 르노삼성 SM3 뉴제너레이션,http://file.carisyou.com/newcar/color/3765_renaultsamsung_newsm32009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1354.jpg,르노삼성,국산,"1,073~1,512만원",13.0~14.5km/ℓ,가솔린,준중형,세단,PE,단종,2008-10-01,2009-06-30,5명,180km/h,"1,596cc",CVTC1.6,FF,2등급,"10730000, 15120000",10730000,15120000,1596,"13.0, 14.5",13.0,14.5
2009 르노삼성 SM5 뉴 임프레션,http://file.carisyou.com/newcar/color/2903_renaultsamsung_sm5(newimpression)2008_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1355.jpg,르노삼성,국산,"1,690~2,550만원",8.9~11.0km/ℓ,"가솔린,엘피지",중형,세단,PE,단종,2008-07-01,2008-09-30,5명,0km/h,"1,998cc",I4CVTC,FF,3등급,"16900000, 25500000",16900000,25500000,1998,"8.9, 11.0",8.9,11.0
2009 르노삼성 SM7 뉴아트,http://file.carisyou.com/newcar/color/3403_renaultsamsung_sm7newart2008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1356.jpg,르노삼성,국산,"2,750~3,710만원",9.0~9.8km/ℓ,가솔린,준대형,세단,SE,단종,2008-10-01,2009-10-03,5명,0km/h,"2,349cc",NeoVQ23V6,FF,4등급,"27500000, 37100000",27500000,37100000,2349,"9.0, 9.8",9.0,9.8
2009 벤츠 마이비(1세대),http://file.carisyou.com/newcar/color/3768_benz_myb2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1357.jpg,벤츠,수입,"3,850만원",12.8km/ℓ,가솔린,준중형,RV,B200CVT,단종,2008-09-16,2012-04-01,5명,190km/h,"2,035cc",직렬4기통,FF,2등급,38500000,38500000,38500000,2035,12.8,12.8,12.8
2009 인피니티 G(4세대),http://file.carisyou.com/newcar/color/3769_infiniti_newg2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1358.jpg,인피니티,수입,"4,990~7,290만원",8.9~9.5km/ℓ,가솔린,중형,세단,37세단프리미엄,단종,2008-09-18,2009-01-01,5명,0km/h,"3,696cc",V6DOHC,FR,4등급,"49900000, 72900000",49900000,72900000,3696,"8.9, 9.5",8.9,9.5
2009 쌍용 뉴 카이런,http://file.carisyou.com/newcar/color/3770_ssangyong_newkyron2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1359.jpg,쌍용,국산,"2,114~3,250만원",10.6~12.9km/ℓ,디젤,중형,SUV,LV5,단종,2008-07-07,2010-01-03,5명,0km/h,"1,998cc",I4XVT,FR,2등급,"21140000, 32500000",21140000,32500000,1998,"10.6, 12.9",10.6,12.9
2009 쌍용 액티언,http://file.carisyou.com/newcar/color/3771_ssangyong_actyon2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1360.jpg,쌍용,국산,"1,790~2,543만원",11.9~12.9km/ℓ,디젤,준중형,SUV,CX5(2WD),단종,2008-07-07,2010-01-03,5명,0km/h,"1,998cc",I4XVT,FR,2등급,"17900000, 25430000",17900000,25430000,1998,"11.9, 12.9",11.9,12.9
2009 쌍용 액티언 스포츠,http://file.carisyou.com/upload/2019/07/19/FILE_201907190459101820.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1361.jpg,쌍용,국산,"1,860~2,510만원",11.6~12.6km/ℓ,디젤,중형,픽업트럭,AX5(2WD)유스,단종,2008-07-07,2010-01-03,5명,0km/h,"1,998cc",I4XVT,FR,3등급,"18600000, 25100000",18600000,25100000,1998,"11.6, 12.6",11.6,12.6
2009 한국지엠 뉴 마티즈,http://file.carisyou.com/newcar/color/3773_gmdaewoo_allnewmatiz2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1362.jpg,한국지엠,국산,638~908만원,16.6~20.9km/ℓ,가솔린,경형,해치백,밴,단종,2008-09-01,2009-09-01,2명,145km/h,796cc,0.8SOHCM-TECII,FF,1등급,"6380000, 9080000",6380000,9080000,796,"16.6, 20.9",16.6,20.9
2009 한국지엠 윈스톰,http://file.carisyou.com/newcar/color/3774_gmdaewoo_winstorm2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1363.jpg,한국지엠,국산,"2,083~3,089만원",9.8~14.5km/ℓ,"가솔린,디젤",중형,SUV,5인승2WDLS고급형,단종,2008-08-25,2009-09-30,5명,0km/h,"1,991cc",2.0VCDi,FF,2등급,"20830000, 30890000",20830000,30890000,1991,"9.8, 14.5",9.8,14.5
2009 기아 그랜드 카니발,http://file.carisyou.com/upload/2019/07/19/FILE_201907190416557010.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1364.jpg,기아,국산,"2,126~4,473만원",6.8~13.0km/ℓ,"디젤,엘피지",대형,RV,롱11인승GX고급형,단종,2009-07-07,2010-01-06,11명,0km/h,"2,902cc",2.9VGT,FF,2등급,"21260000, 44730000",21260000,44730000,2902,"6.8, 13.0",6.8,13.0
2009 기아 포르테,http://file.carisyou.com/newcar/color/3776_kia_forte2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1365.jpg,기아,국산,"1,186~1,934만원",15.2~16.5km/ℓ,"가솔린,디젤",준중형,세단,일반형1.6CVVTS기본형,단종,2009-01-02,2009-06-07,5명,0km/h,"1,591cc",1.6CVVT,FF,1등급,"11860000, 19340000",11860000,19340000,1591,"15.2, 16.5",15.2,16.5
2009 BMW Z4(2세대),http://file.carisyou.com/upload/2019/07/23/FILE_201907230116569030.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1366.jpg,BMW,수입,"8,040~9,150만원",9.2~12.2km/ℓ,가솔린,소형,컨버터블,s드라이브23i,미정,,,2명,239km/h,"2,497cc",V6,FR,0등급,"80400000, 91500000",80400000,91500000,2497,"9.2, 12.2",9.2,12.2
2008 르노삼성 QM5,http://file.carisyou.com/newcar/color/3778_renaultsamsung_qm52008_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1367.jpg,르노삼성,국산,"2,165~3,180만원",12.2~14.8km/ℓ,디젤,준중형,SUV,디젤2WDSE,단종,2007-12-10,2008-06-30,5명,0km/h,"1,995cc",2.0dCi,FF,2등급,"21650000, 31800000",21650000,31800000,1995,"12.2, 14.8",12.2,14.8
2009 현대 그랜저 뉴 럭셔리(TG),http://file.carisyou.com/newcar/color/3779_hyundai_grandeurnewluxury2009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1368.jpg,현대,국산,"2,116~3,938만원",7.6~11.3km/ℓ,"가솔린,엘피지",준대형,세단,Q240기본형,단종,2009-01-06,2009-12-15,5명,0km/h,"2,359cc",2.4세타,FF,3등급,"21160000, 39380000",21160000,39380000,2359,"7.6, 11.3",7.6,11.3
2009 아우디 A5(1세대),http://file.carisyou.com/newcar/color/3780_audi_a52009_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/1369.jpg,아우디,수입,"6,360만원",9.9km/ℓ,가솔린,준중형,쿠페,2.0TFSI콰트로,단종,2009-01-08,2012-06-10,4명,210km/h,"1,984cc",4기통터보,4WD,4등급,63600000,63600000,63600000,1984,9.9,9.9,9.9
